,ACC,ADANIPORTS,AMBUJACEM,ASIANPAINT,AUROPHARMA,AXISBANK,BANKBARODA,BHEL,BPCL,BHARTIARTL,INFRATEL,BOSCHLTD,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GAIL,GRASIM,HCLTECH,HDFCBANK,HEROMOTOCO,HINDALCO,HINDUNILVR,HDFC,ITC,ICICIBANK,IDEA,INDUSINDBK,INFY,KOTAKBANK,LT,LUPIN,MARUTI,NTPC,ONGC,POWERGRID,RELIANCE,SBIN,SUNPHARMA,TCS,TATAMTRDVR,TATAMOTORS,TATAPOWER,TATASTEEL,TECHM,ULTRACEMCO,WIPRO,YESBANK,ZEEL,NSEI
2015-12-22,1333.82,256.44,197.5954,876.2735,838.9519,442.56,157.1,165.07,421.7494,321.931,397.55,17967.08,641.9805299999999,291.68,2967.7140000000004,15988.22,333.3234,3707.62,823.8698,1057.77,2609.16,79.0938,842.155,1212.1494,207.70643,254.32,139.35,930.84,1059.9091,697.7496,1264.6501,1777.33,4585.31,133.79,226.6274,136.62,977.154,225.3896,762.71997,2362.137,278.83,377.9469,62.99034,251.72799999999998,513.3679,2791.03,549.42142,706.99,411.385,7786.100098000001
2015-12-23,1327.05,256.14,199.0279,874.2841,867.3960000000001,447.81,158.55,171.188,420.8617,331.045,414.37,18147.79,645.21934,294.79,2990.9526,16101.6,353.0726,3720.81,837.985,1065.36,2616.82,83.3665,853.826,1222.9558,208.51682,256.57,139.7,935.77,1076.6329,702.0967,1275.319,1796.844,4602.94,135.74,231.5423,138.15,993.4844,226.6727,789.38571,2382.5170000000003,281.48,378.2968,63.47303,258.6227,511.8858,2811.03,550.26217,717.68,415.0,7865.950195
2015-12-24,1329.13,256.94,200.8557,877.1189,869.7914,446.57,158.3,171.78400000000002,422.4035,337.121,411.09,18135.63,645.96675,294.61,2976.5149,16084.1,356.7664,3700.81,834.5896,1065.26,2634.61,84.7079,854.815,1213.4324,209.94402000000002,252.75,141.2,941.5,1072.23189,700.8975,1278.7765,1795.9470000000001,4566.64,136.04,229.8713,138.19,990.2678,225.3402,789.83509,2390.8160000000003,281.78,382.2452,64.10051999999999,257.5469,510.7989,2805.44,551.15243,717.29,406.78,7861.049805
2015-12-28,1315.97,260.82,200.2629,876.3729,870.0409,451.13,158.95,170.541,422.0297,330.44800000000004,415.9,18340.35,655.33433,297.53,3085.9834,16508.17,356.5201,3677.52,841.7684,1068.48,2647.31,84.4098,856.398,1211.5573,211.56578,258.73,139.8,953.65,1080.44713,707.5432,1279.4186,1832.8339999999998,4607.95,140.58,236.1132,140.22,1000.0167,225.9325,810.55846,2418.759,288.77,393.8405,65.16242,248.5008,512.6269,2803.9,555.3563,725.8,407.57199999999995,7925.149901999999
2015-12-29,1335.36,262.36,203.0786,875.428,885.6602,454.1,157.85,167.65599999999998,421.7027,333.934,411.89,18478.92,651.59725,294.11,3066.0081,16612.11,360.5586,3724.49,828.9629,1069.17,2669.29,83.8633,848.535,1218.1202,210.69021,259.41,140.65,954.8,1080.3981800000001,705.7444,1273.8866,1838.609,4604.87,141.41,235.6709,139.03,1004.9653,225.2415,810.30878,2411.982,288.47,391.6914,64.77627,249.6743,512.7751,2810.58,557.92805,724.32,412.32599999999996,7928.950195
2015-12-30,1334.71,260.57,202.4859,873.4884,868.4939,450.88,156.1,168.85,416.6101,331.792,423.94,18503.13,650.94952,294.43,3086.4283,16439.75,362.6271,3707.82,815.3813,1065.55,2650.78,84.1614,848.09,1217.5279,211.79246,257.06,141.05,964.55,1062.40305,708.6925,1267.9101,1828.404,4555.52,141.65,235.8183,139.08,994.1773,222.8726,809.11037,2375.151,289.62,393.2907,65.40375999999999,252.9994,518.9013,2776.77,552.04262,727.09,424.061,7896.25
2015-12-31,1345.44,259.72,200.6087,878.8597,874.2326,444.94,156.65,168.253,416.8904,339.064,424.73,18576.64,647.5114,301.46,3074.0181,16763.77,369.4729,3736.88,829.545,1073.34,2632.36,84.2111,853.332,1247.1841,212.60286000000002,256.08,143.65,964.95,1081.08285,719.5854,1259.9578,1829.15,4590.03,142.82,237.6369,139.23,1004.1734,221.5401,819.09754,2393.37,289.07,391.1416,65.54857,254.0752,515.443,2772.84,553.82313,718.72,433.024,7946.350098000001
2016-01-04,1328.98,256.79,199.7195,876.1243,842.6447,434.34,151.2,164.324,416.4933,325.517,426.67,18743.8,643.42555,301.83,3022.0032,17399.99,354.4024,3639.75,820.6684,1061.79,2577.35,80.2365,849.623,1200.7508,210.8517,250.4,135.6,930.35,1055.16582,704.845,1240.6947,1787.236,4549.01,139.94,233.9998,139.03,985.0718,217.8388,798.0745,2327.32,277.83,376.8973,65.88645,251.2391,510.2554,2741.52,551.6469999999999,698.87,417.87199999999996,7791.299805
2016-01-05,1326.31,254.55,201.5473,895.8689,861.807,432.41,148.1,165.418,421.726,322.18,417.89,18561.5,638.6420400000001,297.81,3036.4901,17066.42,366.6656,3641.59,817.6126,1053.75,2556.88,82.0747,838.693,1193.5465,210.69021,251.52,135.35,931.39,1050.42253,707.2934,1241.6332,1775.1889999999999,4535.41,138.92,237.7352,137.26,994.8206,214.92700000000002,799.47273,2307.038,278.68,374.2984,66.94835,268.2556,515.69,2725.47,550.85569,700.8,420.94199999999995,7784.649901999999
2016-01-06,1305.59,250.66,200.6087,881.6946,865.4998,426.71,148.7,164.77200000000002,426.2346,320.935,407.17,18650.26,649.8532799999999,299.73,3012.3617,17429.63,367.1089,3634.92,816.2544,1058.41,2519.12,80.0378,833.847,1193.4479,204.36659,245.06,134.5,940.06,1045.82585,703.1460000000001,1221.8267,1745.471,4449.85,138.14,233.5083,137.6,1021.5926,214.0387,790.93371,2339.106,273.19,365.7519,66.41741,262.8279,518.8519,2727.71,549.0751799999999,696.99,419.06,7741.0
2016-01-07,1285.96,243.89,195.2242,867.7191,839.8502,405.46,139.5,152.935,413.1294,321.085,396.46,18236.95,635.25379,298.36,2958.5174,16942.89,365.0404,3540.18,800.393,1047.6,2462.35,76.1626,811.296,1163.9891,200.79908999999998,241.77,133.4,921.68,1027.684,691.2038,1191.7466,1709.9279999999999,4238.42,134.62,222.7446,136.22,1002.8373,206.8333,782.79415,2328.94,256.75,343.4109,64.05225,244.3933,504.722,2660.3,543.88216,672.23,411.385,7568.299805
2016-01-08,1281.32,240.31,195.9652,869.9572,842.9939999999999,409.87,140.45,152.786,422.1465,322.579,397.05,18153.96,620.20578,293.51,2977.2071,17147.47,367.6014,3558.59,803.5944,1053.7,2432.6,76.411,801.0089999999999,1159.0053,203.42584,240.11,133.1,943.14,1039.9090199999998,694.6515,1164.7781,1705.299,4185.64,136.28,226.2342,139.72,1015.2089,206.2411,793.1309,2354.82,264.45,353.207,66.32086,248.0118,515.937,2697.69,549.7676,686.94,407.721,7601.350098000001
2016-01-11,1283.05,232.99,195.57,869.2111,831.3668,413.33,139.1,148.658,414.9048,319.889,391.94,18039.21,607.94817,288.8,2898.8882,17145.19,363.7599,3604.77,790.2068,1049.98,2448.03,77.4046,802.8889999999999,1146.3238,204.98241000000002,234.62,129.8,932.89,1032.47611,700.3978,1159.098,1693.451,4242.89,138.28,221.6633,141.3,1040.7932,201.6514,781.24615,2320.199,271.54,360.0542,64.82454,246.1048,501.2637,2719.23,531.61678,687.73,405.64099999999996,7563.850098000001
2016-01-12,1266.09,236.18,192.8531,868.2662,839.1016,402.34,134.5,149.851,415.8859,314.16200000000003,392.14,18062.52,609.34337,288.85,2890.73,16973.83,360.3616,3532.66,785.8413,1038.43,2410.66,75.1192,810.752,1136.7509,204.3987,231.98,125.85,909.48,1026.8526,691.5535,1164.8276,1692.605,4239.52,141.8,217.584,140.81,1034.7064,196.8149,787.1386,2285.529,269.99,354.8563,64.67974,240.3348,501.3625,2662.64,542.9425200000001,666.39,403.116,7510.299805
2016-01-13,1267.62,229.16,195.57,863.9393,827.6741,402.93,132.1,147.414,418.5724,307.389,394.67,17933.01,606.55303,290.04,2858.7893,16969.75,357.4559,3510.12,801.7027,1051.52,2417.01,76.2122,823.659,1152.3438,204.78784,234.67,121.1,932.54,1059.56682,688.7054,1142.6996,1658.805,4261.61,140.87,219.4025,140.96,1065.7837,198.2955,795.5777099999999,2238.533,273.44,364.4524,63.42476,241.166,498.4476,2676.9,540.56855,676.04,410.246,7562.399901999999
2016-01-14,1254.87,226.77,195.57,884.6786,834.86,386.98,130.9,142.888,424.8797,307.538,392.14,17981.43,612.18352,291.27,2882.5718,16895.45,352.1861,3482.46,804.0795,1041.2,2381.69,74.225,818.2189999999999,1144.1033,205.7607,231.0,119.3,913.22,1108.07567,683.6586,1120.8681,1709.9279999999999,4218.91,139.85,219.4516,140.91,1050.74,193.5083,790.8338,2238.14,267.49,354.1566,62.507659999999994,233.489,507.884,2619.51,539.33211,667.63,412.029,7536.799805
2016-01-15,1215.86,217.27,191.5687,874.5825,813.1526,370.78,126.15,135.67700000000002,435.6956,304.89799999999997,385.2,17799.23,607.00143,291.18,2903.2392,16152.32,330.8117,3486.93,813.0045,1033.67,2372.11,71.3434,795.47,1134.7278,203.5883,219.92,112.75,917.75,1114.82391,675.1641,1094.443,1693.601,4243.84,133.25,215.7163,137.21,1062.2703,181.9107,786.0899,2220.756,257.65,341.1618,59.61155,224.6384,514.356,2610.94,537.20542,657.23,398.51099999999997,7437.799805
2016-01-18,1210.57,218.31,188.8024,845.7862,798.5313,369.74,125.7,141.347,418.8994,299.07099999999997,376.61,17775.82,589.01363,284.14,2842.9178,15375.28,334.3577,3484.25,817.176,1017.5,2379.74,70.7472,801.1080000000001,1116.9638,204.56116,218.6,111.45,895.39,1106.99989,666.9694,1070.3888,1695.0439999999999,4206.94,131.45,210.7522,136.27,1006.4003,178.6534,783.9427,2237.01,256.75,340.0623,59.51501,230.7018,511.2435,2633.77,541.2115200000001,649.6,390.093,7351.0
2016-01-19,1221.49,231.8,189.0494,841.0614,819.59,389.36,125.15,143.535,418.5256,309.082,371.21,17942.08,595.98951,282.31,2883.0662,15737.6,337.8052,3505.84,813.1986,1027.37,2425.9,71.3931,801.6030000000001,1137.8858,203.68559,224.14,116.7,892.75,1114.57941,668.2686,1109.3101,1692.257,4169.16,131.98,214.2909,134.1,1032.8754,180.5782,792.88122,2238.631,263.7,354.0066,62.024969999999996,232.7555,506.4018,2631.38,536.11739,674.61,390.48900000000003,7435.100098000001
2016-01-20,1198.7,218.41,184.7023,835.8889999999999,799.3298,384.01,121.15,142.292,413.7134,308.385,350.92,17830.41,591.1064299999999,272.53,2838.1714,15454.15,333.6189,3459.52,816.7395,1010.01,2431.47,67.1701,786.3710000000001,1121.7502,200.37784,219.87,117.55,870.05,1096.58415,662.2225,1102.5434,1683.595,4030.92,129.1,209.6709,132.82,994.2267,171.3987,791.58284,2239.417,258.35,342.1114,59.61155,226.8878,500.9673,2610.39,536.6614099999999,639.95,380.585,7309.299805
2016-01-21,1214.72,220.3,189.7904,839.9672,772.4326,405.36,124.25,142.341,409.0647,308.086,359.7,17408.82,578.25085,263.44,2726.4284,15467.48,335.3919,3435.73,810.2882,1014.67,2413.3,67.8657,767.133,1116.2729,198.72398,221.74,113.95,869.8,1112.03663,660.4236,1089.3061,1678.4679999999998,3864.82,129.88,203.773,130.4,974.0859,173.3235,772.15785,2219.6279999999997,248.01,328.417,59.03233,230.4084,501.3131,2687.57,544.82186,647.92,381.92199999999997,7276.799805
2016-01-22,1227.13,220.75,190.6795,865.3319,809.5098,420.22,130.2,146.569,412.6622,297.527,359.8,17237.78,579.8951900000001,273.72,2850.2851,16382.66,361.4451,3430.8,814.1687,1021.91,2532.11,71.8899,763.078,1143.2644,200.24748,228.06,106.85,894.3,1111.2541800000001,682.6093,1128.3263,1713.662,4076.6,134.91,212.5707,131.29,993.8309,182.2068,788.1872400000001,2260.24,257.2,339.3626,59.61155,242.3396,508.131,2705.87,544.12945,677.33,391.57800000000003,7422.450195
2016-01-25,1231.08,217.41,194.582,873.9359,817.3444,416.95,129.5,144.48,410.1626,296.332,364.36,17418.99,578.5996200000001,278.7,2870.9525,16326.77,351.3489,3428.27,813.6351,1032.67,2467.33,71.5421,774.7489999999999,1159.2027,200.66971,231.29,106.95,903.46,1112.6234,680.5606,1100.6171,1691.56,4053.16,134.72,215.9129,131.19,993.6329,180.5782,806.21407,2269.002,257.35,332.4654,59.2254,249.2831,508.4274,2742.82,546.07599,670.89,387.468,7436.149901999999
2016-01-27,1216.6,214.38,189.5928,853.9924,799.7289999999999,411.55,130.0,138.86,406.75199999999995,296.631,379.69,17217.76,578.49999,277.93,2939.9265,16143.67,352.9249,3407.37,816.8595,1027.22,2425.56,70.5982,759.5169999999999,1154.6136,202.9715,232.51,109.5,904.5,1113.45468,674.1648,1094.3443,1681.703,4083.55,140.38,214.6841,136.37,989.0802,182.0094,820.09625,2283.869,265.19,336.9135,59.177130000000005,251.9237,497.0643,2743.92,551.5662,671.44,392.866,7437.75
2016-01-28,1201.37,209.9,190.8771,854.3903,807.0646,401.89,130.15,136.174,405.9577,290.256,366.45,16891.31,575.80928,280.26,2977.7015,15872.06,355.5844,3329.14,825.1649,1023.3,2383.69,69.2568,783.107,1132.7047,206.60418,228.5,104.6,903.41,1104.75044,662.8221,1061.4487,1698.8270000000002,4074.96,140.87,216.1586,141.75,1006.4499,182.8484,833.07957,2295.141,267.24,334.0647,57.92215,248.5986,494.1,2737.08,546.27565,665.0,400.689,7424.649901999999
2016-01-29,1226.19,211.29,193.0013,865.2822,832.6144,404.62,125.4,137.965,417.2876,288.762,358.36,17429.05,583.08411,292.46,3070.8535,16456.46,363.0704,3377.41,845.9284,1041.3,2506.85,70.0517,807.982,1164.5319,207.67432,225.51,103.15,924.97,1139.27394,683.1589,1088.2689,1703.2079999999999,4067.56,139.11,222.4006,145.84,1024.7597,177.5677,871.8297699999999,2354.312,265.19,336.7636,58.01869,244.1977,495.4339,2832.22,561.79795,739.52,415.99,7563.549805
2016-02-01,1257.63,220.1,197.546,882.6893,799.4296,395.6,122.2,139.506,411.2138,295.436,366.74,17122.72,597.3847099999999,300.32,3016.5644,16980.79,362.6271,3421.95,860.1453,1051.12,2477.49,70.6479,792.207,1164.5813,210.62502,212.82,105.1,923.28,1147.53801,687.2563,1108.4212,1695.0439999999999,3920.98,136.96,221.22099999999998,144.75,1019.7122,170.5104,871.1805800000001,2365.535,262.95,338.36300000000006,58.501369999999994,243.8065,491.6791,2811.48,567.13846,764.87,412.474,7555.950195
2016-02-02,1247.25,212.29,194.2363,877.8152,764.3485,387.28,120.95,134.085,408.8816,301.014,364.51,16947.79,572.02238,291.55,3014.5866,17103.41,356.2739,3422.74,852.6705,1045.22,2460.59,68.1141,791.3660000000001,1164.3346,210.30107,206.16,104.05,904.5,1149.6896800000002,676.7132,1108.2730000000001,1698.28,3848.19,130.91,212.8656,144.26,990.8617,167.2038,834.07829,2361.007,253.11,329.4166,56.71544,226.3499,468.8046,2794.92,566.24004,756.85,397.76800000000003,7455.549805
2016-02-03,1234.99,209.25,189.5928,859.1151,768.6401,377.02,120.55,127.52,398.9036,298.623,353.4,16680.42,560.1135400000001,289.99,2974.8339,16662.93,354.6979,3395.67,832.5909,1035.35,2427.91,66.2262,812.6310000000001,1145.7316,208.80868,199.94,103.5,901.91,1132.23226,665.1206,1095.3321,1691.361,3801.91,125.64,209.4252,142.08,971.3147,163.8973,833.8286099999999,2378.925,242.77,320.1703,55.07431,219.06400000000002,466.5814,2761.37,556.80685,770.12,400.095,7361.799805
2016-02-04,1256.2,214.73,193.2977,884.6289,738.9983,379.2,122.8,128.813,399.9615,303.056,353.4,16913.92,548.50372,294.79,2975.1798,16802.26,349.6744,3416.72,847.4918,1040.66,2456.19,68.2631,825.687,1153.0346,208.71141,199.84,100.0,909.43,1153.79724,675.8137,1121.9053,1645.514,3768.44,122.95,216.2569,145.6,963.0504,160.7388,834.52766,2382.617,242.72,325.3682,57.00505,220.9711,463.8641,2761.87,558.95305,751.95,395.441,7404.0
2016-02-05,1257.19,210.15,193.1495,894.4763,761.7037,395.85,126.95,132.096,405.3713,305.994,360.89,16027.62,568.1856700000001,298.22,3074.5126,18020.49,337.4112,3446.58,849.7391,1046.66,2525.52,70.7969,835.7260000000001,1167.4432,210.10647999999998,205.18,101.4,908.09,1148.8582900000001,691.5535,1126.0543,1794.902,3697.68,123.45,216.2078,144.06,960.9226,166.0194,856.4495,2384.488,248.51,336.9635,58.1635,228.697,469.4469,2834.86,556.90671,769.47,405.04699999999997,7489.100098000001
2016-02-08,1266.29,211.09,194.7796,883.8828,743.7389999999999,404.77,130.65,131.599,396.8119,309.779,363.57,16332.55,564.8969900000001,295.57,3036.1936,18284.65,338.3961,3413.04,830.2947,1027.42,2509.44,69.3561,819.8510000000001,1148.8403,204.46388000000002,204.34,102.05,879.31,1125.48415,672.6657,1116.5710000000001,1812.8729999999998,3706.77,121.91,210.4082,141.29,951.1738,169.9182,834.5776400000001,2326.4,240.92,323.369,56.908519999999996,228.9415,465.0498,2813.72,544.02965,760.86,398.709,7387.25
2016-02-09,1264.8,209.45,195.2736,879.5062,741.2439,396.2,124.3,130.703,396.6676,311.024,354.74,16291.81,553.93489,282.68,2926.6757,18076.78,343.3704,3381.84,791.8945,1017.7,2522.19,69.5549,817.329,1144.6954,202.61543,205.18,102.2,864.77,1083.28336,676.6132,1100.6664,1897.249,3631.84,124.48,214.4384,140.79,947.6603,164.8843,852.954,2246.112,230.38,310.5242,57.632540000000006,230.3106,442.9163,2758.58,535.29523,739.57,385.686,7298.200195
2016-02-10,1251.7,201.93,193.2483,871.8968,689.8948,389.95,116.9,127.321,402.7506,310.078,351.81,16321.2,536.74432,286.79,2852.955,17812.33,340.8586,3409.01,808.4565,1004.7,2497.03,66.4746,815.549,1101.9137,200.40995,203.07,100.05,831.66,1084.1635800000001,666.9194,1106.9887,1844.781,3653.14,123.4,209.8675,142.18,952.7574,156.9387,854.65183,2233.7070000000003,223.73,291.432,57.14986,230.5062,435.1597,2790.14,530.25424,728.18,375.68300000000005,7215.700195
2016-02-11,1220.21,186.01,191.0253,851.1575,637.8969,373.71,115.95,119.613,393.2294,307.488,353.2,16187.91,538.98657,278.89,2853.2517,17523.32,327.1179,3375.92,789.5006,967.36,2439.68,63.2949,793.8380000000001,1052.6678,193.63201999999998,195.23,101.15,807.8,1054.92132,628.5442,1079.1313,1783.254,3516.99,119.64,199.6936,135.58,915.0489,152.2502,829.33438,2163.952,214.59,276.2381,54.35029,219.553,426.8103,2710.36,516.2791599999999,707.48,365.78,6976.350098000001
2016-02-12,1207.4,177.25,192.3097,850.3618,660.6522,387.48,113.7,103.896,371.6144,323.276,381.08,15887.36,526.77878,276.83,2815.7732,17895.67,320.0752,3367.71,779.9738,963.49,2432.21,60.5127,803.7289999999999,1069.5436,194.63795,189.65,109.65,808.6,1060.7893199999999,621.5987,1040.8519999999999,1748.557,3525.13,122.6,189.96200000000002,137.22,897.2338,152.7931,846.2625800000001,2192.159,225.93,298.2292,54.73644,212.7073,424.8835,2760.07,516.37896,721.35,366.91900000000004,6980.950195
2016-02-15,1242.5,190.29,195.6194,854.1416,652.069,413.78,139.35,107.37799999999999,374.9564,317.64799999999997,384.95,16384.35,537.8405700000001,296.39,2827.2442,18669.93,329.1372,3455.78,808.1633,965.67,2449.89,66.5739,795.916,1066.2868,196.97281999999998,199.4,109.2,820.3,1067.73311,624.8466,1135.4389,1790.521,3685.62,123.45,196.9412,137.57,937.0207,165.6739,849.1089599999999,2234.051,237.62,317.1216,57.48774,241.2638,425.1799,2794.58,524.81393,746.05,380.189,7162.950195
2016-02-16,1214.08,199.45,191.6675,835.8392,627.9165,402.04,130.85,102.70299999999999,361.1315,314.062,359.9,16146.17,522.24446,290.59,2823.8819,18588.48,320.1061,3424.63,805.4274,965.53,2454.92,64.4376,794.432,1063.0301,191.65418,192.64,105.15,831.36,1055.41032,619.8498,1090.5904,1742.733,3679.61,126.36,196.548,138.16,920.9872,154.3724,826.73768,2230.507,229.03,301.0281,56.522369999999995,239.4546,417.8186,2779.87,525.6623900000001,726.69,359.046,7048.25
2016-02-17,1212.35,211.54,191.0747,851.4559,661.8998,399.37,138.3,105.189,375.5335,318.296,349.83,16079.12,517.31151,285.92,2927.7633,18700.07,321.694,3439.26,805.916,966.96,2466.7,65.3816,803.68,1062.1913,194.47548,186.9,108.0,828.12,1073.6989,624.8966,1108.8162,1722.771,3723.26,126.61,196.9412,138.46,942.8106,156.8893,854.70175,2240.3520000000003,238.92,310.0244,56.66717,245.7136,424.4388,2768.85,526.0118,713.33,366.968,7108.450195
2016-02-18,1248.24,209.45,193.0013,830.8161,667.3948,394.36,138.85,103.15,379.7651,319.939,360.99,16317.81,522.59329,290.31,3069.0738,18592.76,320.9497,3432.0,824.6275,981.4,2557.76,68.4618,818.368,1055.0856,198.10718,192.19,107.7,844.2,1098.68688,635.14,1135.6859,1768.9170000000001,3628.02,126.12,205.5424,138.71,930.439,157.7283,869.3329699999999,2280.029,238.97,313.8729,57.14986,245.3224,424.2906,2787.35,540.33623,707.29,377.76300000000003,7191.75
2016-02-19,1263.72,208.46,192.6061,850.1628,654.956,388.86,139.65,101.211,368.2724,324.77,368.78,16739.79,522.84243,285.42,3024.7721,18524.93,323.3811,3411.2,832.0535,981.25,2644.18,68.6109,818.566,1046.9438,197.52347,194.79,108.4,838.03,1102.45216,630.7928,1136.5256,1781.0629999999999,3554.43,128.39,207.5575,139.85,934.6454,162.5648,863.09099,2283.77,244.51,318.0712,56.763709999999996,247.6695,435.2585,2836.81,546.37545,705.6,380.14,7210.75
2016-02-22,1273.15,204.97,194.8428,866.2271,653.8071,393.47,139.25,100.465,365.1708,327.80800000000005,372.4,17248.54,528.67225,286.93,3073.4247,18815.63,318.9648,3466.23,826.5818,980.7,2640.62,69.058,852.2439999999999,1044.5259,194.47548,194.45,109.5,841.12,1101.86539,639.7869999999999,1135.7847,1802.568,3496.48,125.62,210.7522,138.51,952.4109,162.8115,881.3175699999999,2280.078,241.87,318.7209,56.570640000000004,249.6254,426.5633,2914.99,541.7836599999999,705.8,389.102,7234.549805
2016-02-23,1235.8,203.28,192.457,872.4439,653.2576,381.58,132.95,97.928,353.9425,320.039,373.39,16783.72,520.79945,275.23,3046.6261,18900.27,314.5982,3391.49,809.971,962.15,2600.17,68.0644,827.715,1037.3216,190.55193,188.13,106.75,836.19,1099.17588,622.5981,1116.4228,1770.361,3463.31,122.46,210.9488,135.98,939.8909,156.4451,869.9821,2228.981,246.51,318.421,55.99142,247.9629,423.5001,2808.54,538.98866,679.66,383.358,7109.549805
2016-02-24,1225.12,199.25,190.27,877.1189,616.3411,383.07,133.7,92.955,369.73900000000003,322.678,356.97,16457.07,512.17929,269.88,2979.6793,18990.68,311.3728,3351.68,792.4808,941.87,2561.18,65.9777,827.6160000000001,1008.7017,186.53011,183.23,104.7,818.51,1100.59394,618.3508,1099.3823,1753.635,3465.6,117.36,205.8373,138.56,942.8601,154.2737,853.45335,2176.751,240.97,306.176,55.79834,242.4374,417.0281,2789.59,532.9993400000001,683.92,384.25,7018.700195
2016-02-25,1192.03,197.55,187.6853,857.1257,588.3164,374.7,130.1,93.85,367.4549,321.284,358.16,16272.68,517.21188,273.68,2961.1379,18785.9,302.7387,3285.65,790.2334,934.98,2561.28,66.723,833.6,1028.9824,185.62243,179.31,106.25,804.42,1085.87509,606.4585,1073.2535,1752.3410000000001,3390.57,117.21,212.5707,130.67,934.3979,149.832,874.22665,2178.6220000000003,232.63,298.0793,55.07431,242.6819,411.3465,2771.39,532.8994799999999,663.96,375.832,6970.600098000001
